age,income,employment_length,debt_to_income,credit_history_length,num_credit_accounts,num_delinquencies,credit_utilization,loan_amount,credit_score,default_risk,loan_purpose,employment_type,home_ownership
51,20000,2.35649809876539,0.09882928995549581,2.21502752920055,3,1,0.30057685890153657,13639,470,1,auto,self_employed,rent
32,37758,5.486015522781132,0.06011369835102951,4.232146200793166,4,0,0.3141650809103599,17054,575,1,personal,full_time,mortgage
40,90537,2.2183531283641034,0.33633188351262205,2.160586553570048,5,0,0.8249104552708637,9124,498,0,auto,full_time,mortgage
30,89575,0.10276862322858188,0.4436021412744702,13.743742938912618,5,1,0.1925146279937895,23648,523,1,personal,self_employed,rent
44,39684,2.8903911295723903,0.6105340311917512,7.325749418533684,7,0,0.2642467688280154,9792,562,0,auto,full_time,rent
37,181158,1.2689936978612029,0.40130882023412656,4.809105493677893,3,1,0.6612141733917422,3663,545,1,auto,full_time,rent
28,33394,0.14615104076327176,0.08683260028130328,1.5824693038300608,6,0,0.37922954886842103,10199,520,1,business,part_time,rent
55,32504,3.182350065879615,0.8598580415161658,5.779848524712601,2,0,0.4945913357055316,10337,378,1,home,self_employed,own
51,20000,1.153072945718692,0.3740894431925996,2.151301251958862,7,0,0.5825002382428277,8472,497,1,business,part_time,mortgage
32,25389,3.0141729289848667,0.17564065354035002,10.432010358968219,0,1,0.31527973294618417,12063,563,1,personal,unemployed,rent
45,71798,1.6269196054845114,0.2702516031634671,5.515205691862593,8,0,0.9656370796278099,4127,518,1,auto,self_employed,rent
46,126901,4.628030808888432,0.10953081900126586,6.824472164867743,2,0,0.6875590655305949,6292,589,1,education,full_time,mortgage
47,20000,23.484994944793897,0.4199652991140212,16.68355728599515,2,0,0.2874114757359266,4924,610,0,business,unemployed,own
19,52564,3.961876254247438,0.45851471905812397,14.618301853535332,8,1,0.5450862621804939,15362,618,0,personal,self_employed,mortgage
52,83910,5.20496206257228,0.5042707507900391,0.6357734965739492,4,0,0.7328893389922743,4131,450,1,business,full_time,mortgage
33,36642,12.583581746018986,0.23253442122903106,9.048432582569953,3,2,0.4599763807632661,9415,499,1,personal,full_time,mortgage
35,20000,2.3420278758736988,0.4751654306449645,1.0939058496953673,7,0,0.46967550453471724,6996,505,1,business,unemployed,own
71,44259,0.9108985329893453,0.35453549330990236,4.328225751687162,4,0,0.24235469884119182,5875,481,1,personal,full_time,own
43,66779,1.6619837440897336,0.21454113489394092,1.3770282497931159,4,1,0.6724144587883019,20622,481,1,personal,part_time,own
35,20000,2.57747370838038,0.2619601919868367,3.808704912274054,2,0,0.2980287305494679,42014,503,1,personal,full_time,own
18,29633,5.178436485507865,0.49601794540158606,4.223319924305534,1,0,0.469798519758529,5812,450,1,business,full_time,own
56,20000,0.022992933703117998,0.5004170791663669,7.10510144210745,4,1,0.4164287969500021,4139,432,1,business,self_employed,own
23,20000,9.59966499634639,0.26983363396886,7.579318558950556,5,2,0.2397955095034661,12445,514,1,education,full_time,own
27,82586,0.3957245747368882,0.355345862781241,3.19011368151852,1,0,0.4000752771059478,3071,471,1,home,full_time,mortgage
36,36206,11.545790686910944,0.4460851708239734,2.1236118752910933,5,1,0.4622984091281309,12346,463,1,home,full_time,mortgage
56,130371,14.922430863847087,0.1281306306764547,0.22355263995283928,4,0,0.6115166511558124,32403,628,0,home,unemployed,own
49,72103,23.077513976129318,0.1901395654704889,5.0413330198512565,2,0,0.2502277636902135,9184,581,1,home,part_time,rent
38,27354,8.290782736489607,0.17064069750153663,2.1137591683310095,7,0,0.568826997831318,15786,580,0,education,part_time,mortgage
43,33977,0.7649140449207391,0.3778523973684247,3.446831336176198,4,1,0.4320220465358845,33350,442,1,personal,full_time,rent
32,57121,6.123719236754647,0.4461612864127234,3.5650029090894724,8,0,0.6666616123984724,10978,501,1,auto,full_time,mortgage
41,78708,1.1365190322376582,0.20579153088171884,6.508459069771451,2,1,0.7041922885310976,8001,505,1,home,unemployed,own
40,47010,11.371340918611455,0.25557447557039636,3.110451738464339,7,0,0.37818458597242244,6902,602,1,business,part_time,mortgage
51,87945,1.9034180509167495,0.06945486089813759,7.772151412187565,5,2,0.4838232302814122,5583,547,1,auto,full_time,rent
51,28643,1.9785342042949086,0.48325073486120934,7.364214313636856,0,0,0.47813440403264745,4707,448,1,auto,full_time,own
45,20000,12.484084232061113,0.12125524772613483,7.336662144629246,1,0,0.5280370007536446,4997,623,1,personal,part_time,rent
35,34480,0.0665969061344159,0.15388746373691198,7.716422784013586,3,2,0.2867067249880657,6162,519,1,education,self_employed,own
48,42793,1.078147708396747,0.07733398549982799,5.174704400755174,5,0,0.5413251538923983,8747,593,1,home,unemployed,own
38,20000,2.740321156495564,0.3159645860547117,2.5954705876933053,6,2,0.5697908058393623,5207,407,1,education,full_time,rent
27,20000,6.031904629459577,0.6002612863427736,5.091143112665607,3,1,0.24799959147840261,5309,391,0,personal,full_time,own
35,51943,5.214461897200335,0.22545786315243477,3.690819189773405,7,0,0.4574173420996541,4200,568,1,auto,part_time,mortgage
41,26236,5.534410071430882,0.25789454144361784,7.608384942661601,3,1,0.24421655196990374,16387,549,1,personal,full_time,own
50,31803,10.60223561570005,0.5098850932941421,1.3221951401845247,6,1,0.46630570472278476,4548,407,1,personal,unemployed,rent
37,27234,0.6450249031820829,0.050762749807172956,4.833175920789808,0,1,0.7044927481943285,8552,510,1,auto,self_employed,rent
25,122575,3.692414401637128,0.30763351467882977,1.286498523726074,1,1,0.35855429785235887,6567,537,0,education,self_employed,own
40,99648,6.463613715101475,0.27346571366566913,14.819560627344991,1,0,0.25280715141144516,26314,577,1,home,unemployed,own
41,20000,5.054634284729374,0.5197703880688854,0.800603584337301,6,0,0.23528835060896672,9762,461,0,home,unemployed,own
42,23712,2.9738822627045494,0.553224638627892,1.9954827825191646,6,0,0.22790617883313116,9616,451,1,business,unemployed,mortgage
51,71682,0.08631366574747958,0.17068600057749636,2.071363211788156,2,0,0.45509729083124856,13837,483,1,home,full_time,rent
52,58779,0.31178326583996147,0.4158679317615356,6.850739801025641,3,0,0.5372450291147253,35234,515,1,business,part_time,rent
32,35130,0.6331552845687051,0.11500962056143263,7.621092757403845,2,0,0.22755968200547724,7706,560,1,personal,part_time,mortgage
32,20000,2.102089881790565,0.3260353888618292,10.224960916879589,6,1,0.2846886691520097,3012,490,1,auto,unemployed,rent
27,21035,0.625851946681804,0.4118141980968097,6.407772904278024,4,1,0.5693295704965191,4656,446,1,education,unemployed,rent
48,24018,2.7763464774689868,0.19612588393908378,6.413531707904831,7,1,0.2027605599593112,5524,599,1,personal,unemployed,own
57,45324,0.9839809975912548,0.458419046486833,11.821582113715497,5,1,0.32902778284824097,4554,495,1,auto,self_employed,rent
36,141914,7.551724426912466,0.18775638292436767,0.6929670136092756,7,0,0.21268553697488243,4205,665,0,education,part_time,rent
37,20962,10.25865005645819,0.33052468898531057,13.546059911120821,6,0,0.3264985999461946,15569,630,1,home,unemployed,rent
57,20000,2.468593164596353,0.3817659715099815,0.3041118591208296,4,0,0.47895190838508095,14509,460,1,education,self_employed,mortgage
46,33293,3.580357382206733,0.27834484972429796,16.169060697246742,7,1,0.5322643462490523,15537,572,1,auto,part_time,own
45,82900,15.341110715043534,0.20788825160501836,0.8586725065160772,9,0,0.165946372275421,3527,671,1,business,unemployed,mortgage
25,20000,3.834052084947605,0.25345184089987155,5.83314025073034,4,0,0.42435195009370774,9663,474,1,education,part_time,rent
48,116181,26.56534402332938,0.3141099255870749,4.9353776177134785,3,0,0.2872429648046243,10056,672,0,personal,unemployed,own
28,31646,0.7665193222534623,0.2314837665133327,6.391543346572659,4,2,0.0693742857683067,4588,497,1,business,full_time,own
26,20181,9.91071835128184,0.4324718315761017,2.2228473606195833,5,0,0.6603360104746688,6027,484,1,auto,self_employed,mortgage
35,20000,3.437843870935745,0.19027767890283398,5.495018764753905,4,0,0.4074791582876873,4632,519,1,personal,part_time,mortgage
32,63909,0.11488025378453198,0.17582883491411558,5.891239889196607,5,0,0.5930567499442301,4657,560,1,business,self_employed,rent
37,31668,17.917724153039277,0.18562902674054657,6.914897653687502,4,2,0.568125308330396,2170,501,1,education,part_time,own
22,41629,16.76888359463905,0.7360255944502877,3.0934595819120885,2,1,0.16934850021519704,2771,430,1,home,unemployed,mortgage
51,20000,2.4166265723424254,0.06748098499019524,4.095600735805713,6,1,0.26133123183423546,8584,570,0,personal,unemployed,mortgage
53,28133,15.411035818127408,0.11411043159495046,14.058797366640164,4,0,0.15415183542281533,5961,671,0,education,part_time,own
18,24605,0.7599879100922198,0.4192331056897043,5.850070157319699,4,0,0.4139222335159833,27328,479,1,auto,full_time,rent
51,33507,5.698892667189076,0.17266917509549298,9.318077815266086,0,1,0.34574232190239673,22726,512,1,auto,self_employed,own
30,21255,1.065526684039334,0.0962554141869315,10.124551453168879,1,0,0.17605156706053957,17857,633,1,education,part_time,mortgage
50,20000,1.4161084162032145,0.024113127627823406,8.12362662603633,5,0,0.134145604001959,31633,567,1,home,unemployed,mortgage
39,322158,7.555603047405323,0.33368855243263396,10.426363597147354,6,0,0.20662265898578533,12368,798,0,business,part_time,mortgage
40,20000,2.3689185001202757,0.37102298565690367,16.38367559195632,2,1,0.21071665490379424,3536,541,1,home,full_time,mortgage
37,41989,0.035765124106313315,0.1601630344448562,1.2710218628792047,7,0,0.6323569556186361,5961,453,1,auto,self_employed,rent
54,20000,2.67421219713015,0.22166611265727387,6.31134853586515,5,1,0.10039890282739748,13488,619,0,auto,self_employed,rent
25,20000,1.2943026327752707,0.4574370924590014,4.635459447904534,3,1,0.2600203943153894,13261,434,1,home,part_time,mortgage
47,39271,5.749473919121827,0.23701661139024266,8.676890025366276,8,1,0.5013498854656167,7245,619,0,business,unemployed,own
53,41751,1.0811419358740502,0.1321856748152325,4.705343728536693,6,1,0.49914378259401654,16986,518,1,education,self_employed,mortgage
48,99628,9.233830725393203,0.4090918661935037,0.7610595834532727,1,0,0.4655364139515752,2845,516,1,auto,full_time,mortgage
67,49992,1.5536823875915275,0.563187951195266,4.606116947016637,4,1,0.5404503001327012,7752,445,1,education,full_time,mortgage
33,32213,2.49636521507285,0.030973831445561407,2.859029209295196,5,0,0.08730846333739971,3527,562,0,personal,self_employed,mortgage
51,20000,1.7693719229645357,0.17241597287366744,4.98431979317143,3,2,0.12240164546127659,9701,536,1,business,part_time,mortgage
38,120476,5.16304628082427,0.23218457572294599,0.6558819051710278,4,0,0.48891799892625637,4754,566,1,business,unemployed,mortgage
54,76349,0.5332708783004674,0.06320117945744716,2.288832842806203,5,1,0.16590961786711925,6512,528,1,home,full_time,mortgage
39,20000,3.25139039187865,0.27856660628351565,3.93361339271532,4,1,0.6478098488330293,16912,498,1,education,self_employed,rent
35,37435,2.0357437372819738,0.26190873370608375,3.3957137210570894,4,0,0.2756645954066999,7468,524,1,auto,part_time,rent
55,40751,10.776775671963438,0.24679503098506883,2.1154952134895586,1,0,0.10283384157373382,1000,547,0,auto,unemployed,mortgage
34,27542,0.38123178821785175,0.36682295106117996,2.850936582187061,5,0,0.37988644675284483,3681,503,1,personal,self_employed,own
23,67338,8.850823565327284,0.13246861298550924,9.232299339247257,8,0,0.33250692441495483,10271,686,0,business,full_time,own
33,70642,0.917694346270521,0.2985675632435034,1.8203595682228924,6,0,0.6278426814540422,38436,528,1,personal,full_time,mortgage
47,31182,0.46374444317865243,0.18470174905175749,4.738402119806916,4,1,0.6860404637868377,9196,461,1,business,self_employed,rent
56,29007,1.13025673756304,0.2047914315836461,6.4485133085579545,7,0,0.49627589353499746,4964,539,0,business,unemployed,mortgage
41,120471,0.5415631332180224,0.4711551004639909,5.618159729876191,3,1,0.5655537429221393,5237,463,1,auto,part_time,rent
55,76593,3.680105855362121,0.4879150770430042,2.8755808730185723,5,2,0.43007814291803653,5512,496,0,personal,part_time,rent
23,38479,22.204618736676352,0.20779531168114826,3.7632570513234613,5,0,0.3170430678462449,14812,607,0,business,self_employed,own
34,20000,0.17465187913929398,0.6648730450522246,15.464723842807192,2,1,0.15371295886011868,4069,465,1,business,part_time,own
36,47820,3.0913893066316733,0.22170895245922329,10.446788415877256,6,1,0.25940944541378175,5599,580,0,auto,full_time,own
38,63479,2.439374499582188,0.10700844223403207,9.517382539064291,3,1,0.13304929845195335,10513,595,1,home,unemployed,own
41,20000,2.074596398260093,0.4074477358829389,5.818500587955885,8,0,0.8775297795210205,16308,500,1,home,part_time,own
48,44422,2.0163147514430544,0.4613799667455597,2.725839132413307,3,1,0.4509140006934401,9709,512,1,education,self_employed,own
34,26020,11.269582139429591,0.37979265114877864,2.153693901597581,0,2,0.4904744844299897,7200,410,1,auto,part_time,mortgage
41,30434,0.09579253999066903,0.24408693413375823,1.3283317996518282,3,2,0.743670388934054,3329,432,1,education,unemployed,rent
39,20000,7.456416670821966,0.30631104039493673,6.064882684902715,2,0,0.5436586140042551,3205,503,0,auto,self_employed,rent
28,32255,1.4580032255681032,0.34905405949897056,0.6061876915524953,4,0,0.26698874786100935,17957,494,1,home,full_time,mortgage
38,110590,2.416826588246897,0.08150805322297729,6.1331000188336855,6,0,0.6832350477404685,5427,559,1,business,full_time,own
38,25409,2.7249283963974626,0.025189186351642585,3.1183093385785137,2,1,0.5889156809685886,25060,498,1,auto,unemployed,mortgage
38,78626,1.8172877126064735,0.2653519699524337,7.5065742228957575,7,0,0.08708523524211961,7363,614,0,personal,unemployed,rent
40,20000,0.49114591986842715,0.303487143191244,9.934919555429737,2,1,0.41873283071447637,16277,488,1,auto,part_time,own
40,66636,0.6070590832925101,0.22481060585329954,1.1230711753908822,3,2,0.08228469215323149,2445,534,1,personal,self_employed,mortgage
34,36363,1.7700433942279967,0.26642859354860593,2.5728926799828518,7,2,0.5053948627064493,5446,461,1,home,full_time,own
55,48128,8.624497835361542,0.3765993310488961,18.64571816094056,3,0,0.2132127890719801,4430,584,1,business,self_employed,rent
25,36523,0.7229770273296923,0.3567609002053731,3.142513336502536,6,2,0.4053500069070169,21323,447,1,home,unemployed,own
31,60675,6.786393738610592,0.16372251043541375,3.8175898011453215,5,0,0.3665334785215009,15546,547,1,education,self_employed,own
73,20000,1.7044982217174243,0.2891905550165324,0.44697398744913597,5,0,0.16891640628902477,3385,531,1,business,part_time,own
27,20000,10.74781532550668,0.25311258237911294,8.468879809585518,1,0,0.21852014668025027,9580,609,0,home,part_time,mortgage
23,50699,2.795953551224342,0.13728634031564615,4.41573658348143,8,1,0.4364806055348145,3570,569,0,education,self_employed,own
48,20000,0.9420400886623159,0.11908889472767942,8.25784058994361,5,0,0.29386246663339377,10141,566,0,business,full_time,rent
18,23754,21.28824256725949,0.714902987522641,6.847754594761747,4,0,0.27456584215278956,36785,466,1,education,unemployed,own
37,34770,0.9717754666036769,0.7427428635467799,1.9531951514995876,0,0,0.031131613573188662,28378,440,1,business,full_time,rent
65,20000,4.192250171526981,0.451518403501878,3.804986015279186,5,0,0.4586738542825221,3685,453,1,education,part_time,rent
21,20884,4.211560461176313,0.36696556033066585,2.647440378990879,4,2,0.2859802990415015,4013,491,0,auto,full_time,rent
18,45128,2.3325562828453004,0.23548876623019085,4.335351307677273,2,1,0.21995305198115678,6091,523,1,education,unemployed,mortgage
22,81424,15.129781517612713,0.08639184730978228,2.795194085533927,3,0,0.3520950416061325,60716,626,1,business,part_time,rent
50,20000,9.2854775386658,0.23773560038498665,10.23761200387681,6,1,0.7339954632758094,8578,502,1,auto,part_time,own
53,22924,8.854479989959836,0.41026783058915495,18.347401789323918,0,0,0.5422892762583539,4351,504,0,home,self_employed,own
33,20231,18.277597761886227,0.3711787470452552,6.609687864840318,5,1,0.27675667556725275,4426,578,0,education,full_time,mortgage
48,20000,3.0542366940065313,0.18145321967578887,14.084676841681373,2,2,0.6036512611199056,14127,439,1,education,self_employed,mortgage
56,40675,0.5111923915721975,0.5297697956040399,6.16037929202087,3,1,0.23123504096871036,13277,454,1,home,part_time,own
61,76708,7.250558787914124,0.07092732992899219,6.768401672757973,3,0,0.7657344520895638,3596,530,0,education,full_time,mortgage
37,81904,2.3967363628266662,0.6992743454888197,5.841943853206269,4,0,0.07905533220356696,7347,530,1,auto,full_time,mortgage
18,20000,1.055736177327081,0.3283288239713616,9.954516516180808,0,0,0.24811914416030326,2672,479,1,education,part_time,mortgage
